,ID,Tipo de habitación,Ciudad,Localización,Precio por noche Octubre,Precio por noche Agosto,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
638,795405693750606575,"Habitación en Madrid, España",Madrid,"40.4317,-3.6568",No disponible en Octubre,No disponible en Agosto,"4,74",133 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
639,994987382512204185,"Alojamiento entero: piso en Madrid, España",Madrid,"40.33272,-3.70642",100 €,130 €,"4,36",22 evaluaciones,1 dormitorio,1 baño,No especificado,4 viajeros
640,32883496,"Alojamiento entero: piso en Madrid, España",Madrid,"40.43476,-3.71063",No disponible en Octubre,No disponible en Agosto,"4,69",276 evaluaciones,1 dormitorio,5 baños,1 cama,2 viajeros
641,14677658,"Habitación en Ciudalcampo, España",Madrid,"40.6219,-3.591",35 €,35 €,"4,60",45 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
642,33537761,"Habitación en Madrid, España",Madrid,"40.3978,-3.6588",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
643,765067423372731605,"Alojamiento entero: piso en Madrid, España",Madrid,"40.448,-3.7014",87 €,87 €,"4,61",88 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
644,39598264,"Habitación en Madrid, España",Madrid,"40.4267,-3.672",50 €,50 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
645,12304335,"Alojamiento entero: piso en Madrid, España",Madrid,"40.40029,-3.69545",No disponible en Octubre,No disponible en Agosto,"4,61",182 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
646,858484072539069898,"Alojamiento entero: piso en Madrid, España",Madrid,"40.384003,-3.731422",No disponible en Octubre,No disponible en Agosto,"4,70",47 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
647,46348987,"Alojamiento entero: piso en Madrid, España",Madrid,"40.39276,-3.71096",97 €,97 €,"4,64",109 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
648,32030804,"Alojamiento entero: piso en Madrid, España",Madrid,"40.44244,-3.67345",No disponible en Octubre,No disponible en Agosto,"4,50",58 evaluaciones,1 dormitorio,5 baños,1 cama,3 viajeros
649,964437967572133767,"Alojamiento entero: piso en Madrid, España",Madrid,"40.375891,-3.7417",No disponible en Octubre,No disponible en Agosto,"5,0",7 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
650,729769899041293970,"Habitación privada en: bed and breakfast en Pozuelo de Alarcón, España",Madrid,"40.43638,-3.81471",32 €,32 €,"4,62",21 evaluaciones,1 dormitorio,baño compartido,1 cama,1 viajero
651,570113135048098164,"Alojamiento entero: piso en Madrid, España",Madrid,"40.37494,-3.69108",No disponible en Octubre,68 €,"4,66",64 evaluaciones,2 dormitorios,1 baño,2 camas,4 viajeros
652,868069789352794592,"Alojamiento entero: vivienda en Madrid, España",Madrid,"40.3732,-3.6153",No disponible en Octubre,No disponible en Agosto,"4,67",3 evaluaciones,5 dormitorios,3 baños,5 camas,0 viajeros
653,908758703943441327,"Habitación en Leganés, España",Madrid,"40.33716,-3.76086",39 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
654,714199940853930669,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4948,-3.72388",100 €,100 €,"4,63",49 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
655,606864695043410180,"Alojamiento entero: piso en Madrid, España",Madrid,"40.45423,-3.70181",125 €,125 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
656,1094933484152971062,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4247,-3.6532",100 €,107 €,"5,0",4 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
657,1068193894036482688,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4114,-3.6947",144 €,91 €,"4,52",25 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
658,24576454,"Alojamiento entero: vivienda en Madrid, España",Madrid,"40.41525,-3.67594",220 €,220 €,"4,75",65 evaluaciones,2 dormitorios,2 baños,3 camas,5 viajeros
659,49613693,"Alojamiento entero: piso en Madrid, España",Madrid,"40.46601,-3.69516",96 €,96 €,"4,74",89 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
660,52930103,"Alojamiento entero: apto. residencial en Madrid, España",Madrid,"40.44217,-3.65492",138 €,117 €,"4,68",56 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
661,720395114930210044,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4674,-3.6398",93 €,82 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
662,32802493,"Habitación en Madrid, España",Madrid,"40.42552,-3.70438",37 €,37 €,"4,63",177 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
663,53214013,"Habitación en Alcorcón, España",Madrid,"40.34607,-3.81722",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
664,28049357,"Habitación en Madrid, España",Madrid,"40.4665,-3.6945",44 €,44 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
665,751141959757234448,"Alojamiento entero: piso en Madrid, España",Madrid,"40.42961,-3.6759",299 €,143 €,"4,76",21 evaluaciones,2 dormitorios,1 baño,2 camas,5 viajeros
666,42274497,"Alojamiento entero: piso en Leganés, España",Madrid,"40.33363,-3.77478",146 €,146 €,"4,68",25 evaluaciones,3 dormitorios,1 baño,3 camas,5 viajeros
667,751225694775122986,"Alojamiento entero: vivienda en Pozuelo de Alarcón, España",Madrid,"40.442668,-3.797347",108 €,108 €,"4,82",38 evaluaciones,2 dormitorios,1 baño,3 camas,5 viajeros
668,981683776952405429,"Habitación en Madrid, España",Madrid,"40.433638,-3.656175",35 €,45 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
669,1143455699581800181,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4341,-3.6854",No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,3 viajeros
670,1133989707262129195,"Habitación en Madrid, España",Madrid,"40.42635,-3.64115",26 €,36 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
671,38863726,"Alojamiento entero: piso en Madrid, España",Madrid,"40.46293,-3.68368",No disponible en Octubre,103 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
672,36254899,"Alojamiento entero: loft en Madrid, España",Madrid,"40.41983,-3.69725",358 €,172 €,"4,83",154 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
673,51134366,"Alojamiento entero: piso en Madrid, España",Madrid,"40.46795,-3.65352",167 €,106 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
674,37896859,"Alojamiento entero: piso en Madrid, España",Madrid,"40.5069,-3.66622",No disponible en Octubre,153 €,"4,76",169 evaluaciones,3 dormitorios,2 baños,3 camas,8 viajeros
675,21496663,"Alojamiento entero: piso en Madrid, España",Madrid,"40.40826,-3.69291",128 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,3 camas,3 viajeros
676,15061803,"Habitación en Madrid, España",Madrid,"40.46313,-3.62476",No disponible en Octubre,24 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,2 camas,No especificado
677,1011859448412314718,"Habitación en Fuenlabrada, España",Madrid,"40.28609,-3.806644",47 €,51 €,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
678,25047768,"Alojamiento entero: piso en Getafe, España",Madrid,"40.301681,-3.730268",No disponible en Octubre,No disponible en Agosto,"4,20",5 evaluaciones,1 dormitorio,1 baño,1 cama,4 viajeros
679,568026349811579601,"Habitación en Madrid, España",Madrid,"40.40921,-3.71304",No disponible en Octubre,No disponible en Agosto,"4,69",105 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
680,1140421625435313811,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4387,-3.6879",No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,2 viajeros
681,1047137882055888830,"Alojamiento entero: apto. residencial en Madrid, España",Madrid,"40.4261,-3.6866",450 €,450 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,4 camas,4 viajeros
682,1091422963424998304,"Alojamiento entero: piso en Madrid, España",Madrid,"40.42175,-3.71026",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
683,1083435662807900690,"Habitación en Madrid, España",Madrid,"40.380483,-3.713297",39 €,39 €,"4,80",5 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
684,1006477132303304961,"Alojamiento entero: piso en Madrid, España",Madrid,"40.463617,-3.693232",261 €,152 €,"4,67",3 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
685,641743727029180568,"Alojamiento entero: piso en Madrid, España",Madrid,"40.39223,-3.70923",97 €,97 €,"4,77",62 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
686,49511753,"Alojamiento entero: piso en Madrid, España",Madrid,"40.43447,-3.70242",575 €,158 €,"4,38",34 evaluaciones,2 dormitorios,2 baños,3 camas,6 viajeros
687,16777599,"Alojamiento entero: piso en Madrid, España",Madrid,"40.46222,-3.70161",58 €,58 €,"4,55",285 evaluaciones,1 dormitorio,1 baño,1 cama,4 viajeros
688,956225660909710444,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4497,-3.6675",100 €,No disponible en Agosto,"4,69",32 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
689,29936250,"Habitación en Madrid, España",Madrid,"40.38611,-3.72097",34 €,34 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
690,41638543,"Habitación en Madrid, España",Madrid,"40.39282,-3.71209",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
691,1112923768358174628,"Alojamiento entero: piso en Madrid, España",Madrid,"40.39558,-3.71445",500 €,118 €,Nuevo,1 evaluación,1 dormitorio,1 baño,1 cama,2 viajeros
692,965704313101607708,"Habitación en Madrid, España",Madrid,"40.4014,-3.6626",23 €,23 €,"4,78",18 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
693,25606815,"Alojamiento entero en Madrid, España",Madrid,"40.4078,-3.6839",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,3 camas,4 viajeros
694,48290903,"Alojamiento entero: piso en Madrid, España",Madrid,"40.3975,-3.6698",149 €,100 €,"4,70",30 evaluaciones,1 dormitorio,1 baño,1 cama,4 viajeros
695,930219944371338604,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4274,-3.677",200 €,260 €,"4,68",31 evaluaciones,3 dormitorios,2 baños,3 camas,6 viajeros
696,968055984328271046,"Habitación en Madrid, España",Madrid,"40.43114,-3.61848",36 €,36 €,Sin valoraciones,Política de Cookies,1 dormitorio,baño compartido,No especificado,No especificado
697,53775883,"Habitación en Torrejón de Ardoz, España",Madrid,"40.45834,-3.47779",30 €,30 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
698,902810630153262672,"Habitación en Madrid, España",Madrid,"40.40634,-3.6962",45 €,45 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
699,969371855245398464,"Alojamiento entero: piso en Madrid, España",Madrid,"40.456314,-3.697176",500 €,163 €,"5,0",5 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
700,37831082,"Habitación en Pozuelo de Alarcón, España",Madrid,"40.41382,-3.78494",98 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,· baño privado en la habitación,3 camas,No especificado
701,1031008400832969937,"Alojamiento entero: piso en Madrid, España",Madrid,"40.410449,-3.736881",153 €,164 €,"4,75",20 evaluaciones,2 dormitorios,1 baño,3 camas,6 viajeros
702,862257795212164053,"Habitación en Madrid, España",Madrid,"40.3595,-3.5934",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en la habitación,No especificado,No especificado
703,998991591702444794,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4729,-3.691",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,2 camas,4 viajeros
704,922961937731679160,"Habitación en Madrid, España",Madrid,"40.3437,-3.6754",25 €,25 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
705,662091530648546907,"Habitación en Rivas-Vaciamadrid, España",Madrid,"40.36246,-3.54866",20 €,24 €,"4,73",15 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
706,22099945,"Habitación en Rivas-Vaciamadrid, España",Madrid,"40.37116,-3.54726",23 €,No disponible en Agosto,"4,83",59 evaluaciones,2 dormitorios,baño compartido,4 camas,No especificado
707,878125881083043298,"Alojamiento entero: apto. residencial en Madrid, España",Madrid,"40.4632,-3.6814",89 €,64 €,"4,60",10 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
708,1116856173824161340,"Habitación en Madrid, España",Madrid,"40.391781,-3.697876",No disponible en Octubre,No disponible en Agosto,Nuevo,2 evaluaciones,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
709,1076612969605761476,"Alojamiento entero: piso en Madrid, España",Madrid,"40.42077,-3.668223",178 €,157 €,"4,14",7 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
710,44463987,"Habitación en Madrid, España",Madrid,"40.42525,-3.65094",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
711,1018752791647332736,"Habitación en Madrid, España",Madrid,"40.40544,-3.73966",27 €,27 €,"4,50",4 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
712,47846679,"Habitación en Madrid, España",Madrid,"40.43102,-3.6572",30 €,30 €,"4,58",121 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
713,985403207213427356,"Habitación en Madrid, España",Madrid,"40.4045,-3.6808",67 €,67 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
714,26562855,"Alojamiento entero: loft en Las Rozas, España",Madrid,"40.49193,-3.87072",51 €,No disponible en Agosto,"4,61",18 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
715,623134397838965635,"Habitación en Madrid, España",Madrid,"40.34465,-3.69309",45 €,45 €,Sin valoraciones,Política de Cookies,1 dormitorio,baño compartido,1 cama,No especificado
716,603592466684328635,"Alojamiento entero: piso en Madrid, España",Madrid,"40.47257,-3.63856",62 €,No disponible en Agosto,"4,69",141 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
717,51699199,"Alojamiento entero: piso en Madrid, España",Madrid,"40.40391,-3.67551",114 €,100 €,"4,73",153 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
718,1547100,"Habitación en Madrid, España",Madrid,"40.40296,-3.74469",62 €,62 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
719,614304577954592364,"Alojamiento entero: piso en Madrid, España",Madrid,"40.37994,-3.74298",No disponible en Octubre,83 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
720,739782154340359571,"Habitación en Madrid, España",Madrid,"40.46003,-3.58774",59 €,59 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
721,34683464,"Alojamiento entero: loft en Madrid, España",Madrid,"40.43633,-3.61131",93 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
